Titulo;Descripcion;Categoria;latitud;longitud;fecha del hecho;provincia;hora
7536;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-61;28/4/2018;Buenos Aires;23
7537;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-61;28/4/2018;Buenos Aires;23
7538;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-61;28/4/2018;Buenos Aires;23
7539;Colision vehiculo-objeto;Accidente automovilistico;-35;-60;28/4/2018;Buenos Aires;23
7540;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-58;28/4/2018;Buenos Aires;23
7541;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-58;28/4/2018;Buenos Aires;23
7542;Colision vehiculo-vehiculo;Accidente automovilistico;-37;-58;28/4/2018;Buenos Aires;23
7543;Colision vehiculo-vehiculo;Accidente automovilistico;-37;-58;28/4/2018;Buenos Aires;23
7544;Colision vehiculo-vehiculo;Accidente automovilistico;-34;-59;29/4/2018;Buenos Aires;23
7545;Colision vehiculo-vehiculo;Accidente automovilistico;-34;-59;29/4/2018;Buenos Aires;23
7546;Vuelco-Despistes;Accidente automovilistico;-34;-59;29/4/2018;Buenos Aires;23
7547;Colision vehiculo-vehiculo;Accidente automovilistico;-37;-58;29/4/2018;Buenos Aires;23
7548;Colision vehiculo-vehiculo;Accidente automovilistico;-37;-58;29/4/2018;Buenos Aires;23
7549;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-58;29/4/2018;Buenos Aires;23
7550;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-58;29/4/2018;Buenos Aires;23
7551;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-59;30/4/2018;Buenos Aires;23
7552;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-59;30/4/2018;Buenos Aires;23
7553;Sin determinar;Accidente automovilistico;-35;-59;1/5/2018;Buenos Aires;23
7554;Sin determinar;Accidente automovilistico;-35;-59;1/5/2018;Buenos Aires;23
7555;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-58;1/5/2018;Buenos Aires;23
7556;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-58;1/5/2018;Buenos Aires;23
7557;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-60;2/5/2018;Buenos Aires;23
7558;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-60;2/5/2018;Buenos Aires;23
7559;Sin determinar;Accidente automovilistico;-35;-58;2/5/2018;Buenos Aires;23
7560;Sin determinar;Accidente automovilistico;-35;-58;2/5/2018;Buenos Aires;23
7561;Colision vehiculo-vehiculo;Accidente automovilistico;-33;-60;3/5/2018;Buenos Aires;23
7562;Colision vehiculo-vehiculo;Accidente automovilistico;-33;-60;3/5/2018;Buenos Aires;23
7563;Colision vehiculo-vehiculo;Accidente automovilistico;-37;-57;3/5/2018;Buenos Aires;23
7564;Colision vehiculo-vehiculo;Accidente automovilistico;-37;-57;3/5/2018;Buenos Aires;23
7565;Colision vehiculo-persona;Accidente automovilistico;-35;-59;3/5/2018;Buenos Aires;23
7566;Colision vehiculo-persona;Accidente automovilistico;-35;-59;3/5/2018;Buenos Aires;23
7567;Sin determinar;Accidente automovilistico;-35;-58;3/5/2018;Buenos Aires;23
7568;Sin determinar;Accidente automovilistico;-35;-58;3/5/2018;Buenos Aires;23
7569;Sin determinar;Accidente automovilistico;-35;-58;3/5/2018;Buenos Aires;23
7570;Sin determinar;Accidente automovilistico;-35;-58;3/5/2018;Buenos Aires;23
7571;Colision vehiculo-vehiculo;Accidente automovilistico;-34;-59;4/5/2018;Buenos Aires;23
7572;Colision vehiculo-vehiculo;Accidente automovilistico;-34;-59;4/5/2018;Buenos Aires;23
7573;Colision vehiculo-vehiculo;Accidente automovilistico;-34;-59;4/5/2018;Buenos Aires;23
7574;Colision vehiculo-objeto;Accidente automovilistico;-35;-58;4/5/2018;Buenos Aires;23
7575;Colision vehiculo-objeto;Accidente automovilistico;-35;-58;4/5/2018;Buenos Aires;23
7576;Sin determinar;Accidente automovilistico;-34;-59;5/5/2018;Buenos Aires;23
7577;Sin determinar;Accidente automovilistico;-34;-59;5/5/2018;Buenos Aires;23
7578;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-59;5/5/2018;Buenos Aires;23
7579;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-59;5/5/2018;Buenos Aires;23
7580;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-59;5/5/2018;Buenos Aires;23
7581;Colision vehiculo-vehiculo;Accidente automovilistico;-36;-60;6/5/2018;Buenos Aires;23
7582;Colision vehiculo-vehiculo;Accidente automovilistico;-36;-60;6/5/2018;Buenos Aires;23
7583;Colision vehiculo-vehiculo;Accidente automovilistico;-36;-60;6/5/2018;Buenos Aires;23
7584;Colision vehiculo-vehiculo;Accidente automovilistico;-38;-61;6/5/2018;Buenos Aires;23
7585;Colision vehiculo-vehiculo;Accidente automovilistico;-38;-61;6/5/2018;Buenos Aires;23
7586;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-59;6/5/2018;Buenos Aires;23
7587;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-59;6/5/2018;Buenos Aires;23
7588;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-59;6/5/2018;Buenos Aires;23
7589;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-58;6/5/2018;Buenos Aires;23
7590;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-58;6/5/2018;Buenos Aires;23
7591;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-61;7/5/2018;Buenos Aires;23
7592;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-61;7/5/2018;Buenos Aires;23
7593;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-60;7/5/2018;Buenos Aires;23
7594;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-60;7/5/2018;Buenos Aires;23
7595;Colision vehiculo-vehiculo;Accidente automovilistico;-37;-59;7/5/2018;Buenos Aires;23
7596;Colision vehiculo-vehiculo;Accidente automovilistico;-37;-59;7/5/2018;Buenos Aires;23
7597;Sin determinar;Accidente automovilistico;-35;-58;7/5/2018;Buenos Aires;23
7598;Sin determinar;Accidente automovilistico;-35;-58;7/5/2018;Buenos Aires;23
7599;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-58;7/5/2018;Buenos Aires;23
7600;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-58;7/5/2018;Buenos Aires;23
7601;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-58;7/5/2018;Buenos Aires;23
7602;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-58;7/5/2018;Buenos Aires;23
7603;Vuelco-Despistes;Accidente automovilistico;-34;-59;8/5/2018;Buenos Aires;23
7604;Vuelco-Despistes;Accidente automovilistico;-34;-59;8/5/2018;Buenos Aires;23
7605;Sin determinar;Accidente automovilistico;-35;-58;8/5/2018;Buenos Aires;23
7606;Sin determinar;Accidente automovilistico;-35;-58;8/5/2018;Buenos Aires;23
7607;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-60;9/5/2018;Buenos Aires;23
7608;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-60;9/5/2018;Buenos Aires;23
7609;Colision vehiculo-objeto;Accidente automovilistico;-34;-59;10/5/2018;Buenos Aires;23
7610;Colision vehiculo-vehiculo;Accidente automovilistico;-34;-61;11/5/2018;Buenos Aires;23
7611;Colision vehiculo-vehiculo;Accidente automovilistico;-34;-61;11/5/2018;Buenos Aires;23
7612;Colision vehiculo-persona;Accidente automovilistico;-36;-61;11/5/2018;Buenos Aires;23
7613;Colision vehiculo-persona;Accidente automovilistico;-36;-61;11/5/2018;Buenos Aires;23
7614;Sin determinar;Accidente automovilistico;-35;-59;11/5/2018;Buenos Aires;23
7615;Sin determinar;Accidente automovilistico;-35;-59;11/5/2018;Buenos Aires;23
7616;Colision vehiculo-vehiculo;Accidente automovilistico;-34;-60;12/5/2018;Buenos Aires;23
7617;Colision vehiculo-vehiculo;Accidente automovilistico;-34;-60;12/5/2018;Buenos Aires;23
7618;Colision vehiculo-vehiculo;Accidente automovilistico;-36;-63;12/5/2018;Buenos Aires;23
7619;Colision vehiculo-vehiculo;Accidente automovilistico;-36;-63;12/5/2018;Buenos Aires;23
7620;Sin determinar;Accidente automovilistico;-35;-59;12/5/2018;Buenos Aires;23
7621;Sin determinar;Accidente automovilistico;-35;-59;12/5/2018;Buenos Aires;23
7622;Colision vehiculo-persona;Accidente automovilistico;-35;-59;12/5/2018;Buenos Aires;23
7623;Colision vehiculo-persona;Accidente automovilistico;-35;-59;12/5/2018;Buenos Aires;23
7624;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-58;12/5/2018;Buenos Aires;23
7625;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-58;12/5/2018;Buenos Aires;23
7626;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-58;12/5/2018;Buenos Aires;23
7627;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-58;12/5/2018;Buenos Aires;23
7628;Colision vehiculo-persona;Accidente automovilistico;-34;-59;13/5/2018;Buenos Aires;23
7629;Colision vehiculo-persona;Accidente automovilistico;-34;-59;13/5/2018;Buenos Aires;23
7630;Colision vehiculo-vehiculo;Accidente automovilistico;-34;-59;13/5/2018;Buenos Aires;23
7631;Colision vehiculo-vehiculo;Accidente automovilistico;-34;-59;13/5/2018;Buenos Aires;23
7632;Colision vehiculo-vehiculo;Accidente automovilistico;-34;-59;13/5/2018;Buenos Aires;23
7633;Sin determinar;Accidente automovilistico;-35;-59;15/5/2018;Buenos Aires;23
7634;Sin determinar;Accidente automovilistico;-35;-59;15/5/2018;Buenos Aires;23
7635;Sin determinar;Accidente automovilistico;-35;-59;15/5/2018;Buenos Aires;23
7636;Sin determinar;Accidente automovilistico;-35;-59;15/5/2018;Buenos Aires;23
7637;Colision vehiculo-persona;Accidente automovilistico;-35;-59;16/5/2018;Buenos Aires;23
7638;Colision vehiculo-persona;Accidente automovilistico;-35;-59;16/5/2018;Buenos Aires;23
7639;Sin determinar;Accidente automovilistico;-35;-59;17/5/2018;Buenos Aires;23
7640;Sin determinar;Accidente automovilistico;-35;-59;17/5/2018;Buenos Aires;23
7641;Colision vehiculo-persona;Accidente automovilistico;-35;-59;17/5/2018;Buenos Aires;23
7642;Colision vehiculo-persona;Accidente automovilistico;-35;-59;17/5/2018;Buenos Aires;23
7643;Sin determinar;Accidente automovilistico;-35;-59;17/5/2018;Buenos Aires;23
7644;Sin determinar;Accidente automovilistico;-35;-59;17/5/2018;Buenos Aires;23
7645;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-59;17/5/2018;Buenos Aires;23
7646;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-59;17/5/2018;Buenos Aires;23
7647;Colision vehiculo-vehiculo;Accidente automovilistico;-39;-62;18/5/2018;Buenos Aires;23
7648;Colision vehiculo-vehiculo;Accidente automovilistico;-39;-62;18/5/2018;Buenos Aires;23
7649;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-59;18/5/2018;Buenos Aires;23
7650;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-59;18/5/2018;Buenos Aires;23
7651;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-59;18/5/2018;Buenos Aires;23
7652;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-59;18/5/2018;Buenos Aires;23
7653;Colision vehiculo-vehiculo;Accidente automovilistico;-38;-58;18/5/2018;Buenos Aires;23
7654;Colision vehiculo-vehiculo;Accidente automovilistico;-38;-58;18/5/2018;Buenos Aires;23
7655;Colision vehiculo-vehiculo;Accidente automovilistico;-38;-58;18/5/2018;Buenos Aires;23
7656;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-60;19/5/2018;Buenos Aires;23
7657;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-60;19/5/2018;Buenos Aires;23
7658;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-60;19/5/2018;Buenos Aires;23
7659;Sin determinar;Accidente automovilistico;-35;-59;19/5/2018;Buenos Aires;23
7660;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-59;20/5/2018;Buenos Aires;23
7661;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-59;20/5/2018;Buenos Aires;23
7662;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-59;20/5/2018;Buenos Aires;23
7663;Sin determinar;Accidente automovilistico;-35;-58;20/5/2018;Buenos Aires;23
7664;Sin determinar;Accidente automovilistico;-35;-58;20/5/2018;Buenos Aires;23
7665;Sin determinar;Accidente automovilistico;-35;-58;20/5/2018;Buenos Aires;23
7666;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-58;20/5/2018;Buenos Aires;23
7667;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-58;20/5/2018;Buenos Aires;23
7668;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-58;20/5/2018;Buenos Aires;23
7669;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-58;20/5/2018;Buenos Aires;23
7670;Vuelco-Despistes;Accidente automovilistico;-36;-58;20/5/2018;Buenos Aires;23
7671;Vuelco-Despistes;Accidente automovilistico;-36;-58;20/5/2018;Buenos Aires;23
7672;Colision vehiculo-persona;Accidente automovilistico;-35;-59;21/5/2018;Buenos Aires;23
7673;Colision vehiculo-persona;Accidente automovilistico;-35;-59;21/5/2018;Buenos Aires;23
7674;Sin determinar;Accidente automovilistico;-34;-59;21/5/2018;Buenos Aires;23
7675;Sin determinar;Accidente automovilistico;-34;-59;21/5/2018;Buenos Aires;23
7676;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-58;21/5/2018;Buenos Aires;23
7677;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-58;21/5/2018;Buenos Aires;23
7678;Vuelco-Despistes;Accidente automovilistico;-36;-59;21/5/2018;Buenos Aires;23
7679;Vuelco-Despistes;Accidente automovilistico;-36;-58;22/5/2018;Buenos Aires;23
7680;Colision vehiculo-vehiculo;Accidente automovilistico;-34;-59;22/5/2018;Buenos Aires;23
7681;Colision vehiculo-vehiculo;Accidente automovilistico;-34;-59;22/5/2018;Buenos Aires;23
7682;Vuelco-Despistes;Accidente automovilistico;-35;-59;22/5/2018;Buenos Aires;23
7683;Sin determinar;Accidente automovilistico;-35;-59;22/5/2018;Buenos Aires;23
7684;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-60;23/5/2018;Buenos Aires;23
7685;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-60;23/5/2018;Buenos Aires;23
7686;Colision vehiculo-vehiculo;Accidente automovilistico;-38;-58;23/5/2018;Buenos Aires;23
7687;Colision vehiculo-vehiculo;Accidente automovilistico;-38;-58;23/5/2018;Buenos Aires;23
7688;Colision vehiculo-persona;Accidente automovilistico;-35;-58;24/5/2018;Buenos Aires;23
7689;Colision vehiculo-persona;Accidente automovilistico;-35;-58;24/5/2018;Buenos Aires;23
7690;Colision vehiculo-vehiculo;Accidente automovilistico;-34;-59;25/5/2018;Buenos Aires;23
7691;Colision vehiculo-vehiculo;Accidente automovilistico;-34;-59;25/5/2018;Buenos Aires;23
7692;Colision vehiculo-vehiculo;Accidente automovilistico;-34;-59;25/5/2018;Buenos Aires;23
7693;Colision vehiculo-vehiculo;Accidente automovilistico;-34;-59;25/5/2018;Buenos Aires;23
7694;Colision vehiculo-vehiculo;Accidente automovilistico;-34;-59;25/5/2018;Buenos Aires;23
7695;Vuelco-Despistes;Accidente automovilistico;-37;-59;26/5/2018;Buenos Aires;23
7696;Colision vehiculo-vehiculo;Accidente automovilistico;-39;-62;26/5/2018;Buenos Aires;23
7697;Colision vehiculo-vehiculo;Accidente automovilistico;-39;-62;26/5/2018;Buenos Aires;23
7698;Vuelco-Despistes;Accidente automovilistico;-37;-62;27/5/2018;Buenos Aires;23
7699;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-59;27/5/2018;Buenos Aires;23
7700;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-59;27/5/2018;Buenos Aires;23
7701;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-59;27/5/2018;Buenos Aires;23
7702;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-59;27/5/2018;Buenos Aires;23
7703;Colision vehiculo-persona;Accidente automovilistico;-35;-58;27/5/2018;Buenos Aires;23
7704;Colision vehiculo-persona;Accidente automovilistico;-35;-58;27/5/2018;Buenos Aires;23
7705;Sin determinar;Accidente automovilistico;-35;-58;27/5/2018;Buenos Aires;23
7706;Sin determinar;Accidente automovilistico;-35;-58;27/5/2018;Buenos Aires;23
7707;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-59;27/5/2018;Buenos Aires;23
7708;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-59;27/5/2018;Buenos Aires;23
7709;Colision vehiculo-vehiculo;Accidente automovilistico;-37;-58;27/5/2018;Buenos Aires;23
7710;Colision vehiculo-vehiculo;Accidente automovilistico;-37;-58;27/5/2018;Buenos Aires;23
7711;Colision vehiculo-vehiculo;Accidente automovilistico;-37;-58;27/5/2018;Buenos Aires;23
7712;Colision vehiculo-vehiculo;Accidente automovilistico;-37;-58;27/5/2018;Buenos Aires;23
7713;Sin determinar;Accidente automovilistico;-35;-58;28/5/2018;Buenos Aires;23
7714;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-59;29/5/2018;Buenos Aires;23
7715;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-59;29/5/2018;Buenos Aires;23
7716;Colision vehiculo-persona;Accidente automovilistico;-35;-59;29/5/2018;Buenos Aires;23
7717;Colision vehiculo-persona;Accidente automovilistico;-35;-59;29/5/2018;Buenos Aires;23
7718;Sin determinar;Accidente automovilistico;-35;-58;29/5/2018;Buenos Aires;23
7719;Sin determinar;Accidente automovilistico;-35;-58;29/5/2018;Buenos Aires;23
7720;Colision vehiculo-persona;Accidente automovilistico;-35;-58;29/5/2018;Buenos Aires;23
7721;Colision vehiculo-persona;Accidente automovilistico;-35;-58;29/5/2018;Buenos Aires;23
7722;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-59;30/5/2018;Buenos Aires;23
7723;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-59;30/5/2018;Buenos Aires;23
7724;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-59;30/5/2018;Buenos Aires;23
7725;Colision vehiculo-objeto;Accidente automovilistico;-35;-58;30/5/2018;Buenos Aires;23
7726;Colision vehiculo-vehiculo;Accidente automovilistico;-37;-60;31/5/2018;Buenos Aires;23
7727;Colision vehiculo-vehiculo;Accidente automovilistico;-37;-60;31/5/2018;Buenos Aires;23
7728;Colision vehiculo-vehiculo;Accidente automovilistico;-37;-60;31/5/2018;Buenos Aires;23
7729;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-59;31/5/2018;Buenos Aires;23
7730;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-59;31/5/2018;Buenos Aires;23
7731;Colision vehiculo-objeto;Accidente automovilistico;-36;-58;31/5/2018;Buenos Aires;23
7732;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-58;1/6/2018;Buenos Aires;23
7733;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-58;1/6/2018;Buenos Aires;23
7734;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-59;2/6/2018;Buenos Aires;23
7735;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-59;2/6/2018;Buenos Aires;23
7736;Colision vehiculo-vehiculo;Accidente automovilistico;-37;-62;2/6/2018;Buenos Aires;23
7737;Colision vehiculo-vehiculo;Accidente automovilistico;-37;-62;2/6/2018;Buenos Aires;23
7738;Colision vehiculo-vehiculo;Accidente automovilistico;-37;-62;2/6/2018;Buenos Aires;23
7739;Colision vehiculo-vehiculo;Accidente automovilistico;-37;-62;2/6/2018;Buenos Aires;23
7740;Colision vehiculo-vehiculo;Accidente automovilistico;-37;-62;2/6/2018;Buenos Aires;23
7741;Colision vehiculo-vehiculo;Accidente automovilistico;-37;-62;2/6/2018;Buenos Aires;23
7742;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-58;2/6/2018;Buenos Aires;23
7743;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-58;2/6/2018;Buenos Aires;23
7744;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-59;3/6/2018;Buenos Aires;23
7745;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-59;3/6/2018;Buenos Aires;23
7746;Colision vehiculo-persona;Accidente automovilistico;-35;-59;4/6/2018;Buenos Aires;23
7747;Colision vehiculo-persona;Accidente automovilistico;-35;-59;4/6/2018;Buenos Aires;23
7748;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-58;4/6/2018;Buenos Aires;23
7749;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-58;4/6/2018;Buenos Aires;23
7750;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-59;6/6/2018;Buenos Aires;23
7751;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-59;6/6/2018;Buenos Aires;23
7752;Colision vehiculo-persona;Accidente automovilistico;-35;-59;6/6/2018;Buenos Aires;23
7753;Colision vehiculo-persona;Accidente automovilistico;-35;-59;6/6/2018;Buenos Aires;23
7754;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-59;6/6/2018;Buenos Aires;23
7755;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-59;6/6/2018;Buenos Aires;23
7756;Colision vehiculo-vehiculo;Accidente automovilistico;-34;-59;7/6/2018;Buenos Aires;23
