Titulo;Descripcion;Categoria;latitud;longitud;fecha_hecho
42160;RUTA 29;Colisión vehículo-vehículo;;;11/11/2022
42160;RUTA 29;Colisión vehículo-vehículo;;;11/11/2022
42161;Colectora Panamericana este;Colisión vehículo-persona;-34;-59;20/11/2022
42161;Colectora Panamericana este;Colisión vehículo-persona;-34;-59;20/11/2022
42161;Colectora Panamericana este;Colisión vehículo-persona;-34;-59;20/11/2022
42161;Colectora Panamericana este;Colisión vehículo-persona;-34;-59;20/11/2022
42162;Vias Férreas;Colisión vehículo-persona;;;26/11/2022
42162;Vias Férreas;Colisión vehículo-persona;;;26/11/2022
42163;Camino Vecinal;Vuelco-Despistes;-35;-62;26/11/2022
42164;19;Colisión vehículo-vehículo;-35;-58;10/11/2022
42164;19;Colisión vehículo-vehículo;-35;-58;10/11/2022
42165;AU. LA PLATA - BUENOS AIRES;Vuelco-Despistes;-35;-58;18/11/2022
42166;66;Colisión vehículo-vehículo;-35;-58;22/11/2022
42166;66;Colisión vehículo-vehículo;-35;-58;22/11/2022
42167;RUTA 55;Vuelco-Despistes;;;18/11/2022
42167;RUTA 55;Vuelco-Despistes;;;18/11/2022
42168;Ruta n° 24;Colisión vehículo-vehículo;-35;-59;16/11/2022
42168;Ruta n° 24;Colisión vehículo-vehículo;-35;-59;16/11/2022
42169;RUTA 6;Vuelco-Despistes;-35;-59;4/11/2022
42170;AVE SARMIENTO;Colisión vehículo-vehículo;-37;-60;11/11/2022
42170;AVE SARMIENTO;Colisión vehículo-vehículo;-37;-60;11/11/2022
42171;RUTA 188;Colisión vehículo-vehículo;-34;-61;27/11/2022
42171;RUTA 188;Colisión vehículo-vehículo;-34;-61;27/11/2022
42172;Ruta n° 53;Colisión vehículo-persona;;;3/11/2022
42172;Ruta n° 53;Colisión vehículo-persona;;;3/11/2022
42173;RADEMIL;Sin determinar;-33;-60;19/11/2022
42173;RADEMIL;Sin determinar;-33;-60;19/11/2022
42174;RUTA NAC 205;Colisión vehículo-objeto;-35;-59;14/11/2022
42175;Rosales;Colisión vehículo-vehículo;-38;-58;21/11/2022
42175;Rosales;Colisión vehículo-vehículo;-38;-58;21/11/2022
42176;DOMINGO F SARMIENTO;Colisión vehículo-persona;-35;-59;27/11/2022
42176;DOMINGO F SARMIENTO;Colisión vehículo-persona;-35;-59;27/11/2022
42177;RUTA 72;Colisión vehículo-vehículo;-39;-60;27/11/2022
42177;RUTA 72;Colisión vehículo-vehículo;-39;-60;27/11/2022
42177;RUTA 72;Colisión vehículo-vehículo;-39;-60;27/11/2022
42177;RUTA 72;Colisión vehículo-vehículo;-39;-60;27/11/2022
42178;RUTA 51;Colisión vehículo-vehículo;-39;-62;5/11/2022
42178;RUTA 51;Colisión vehículo-vehículo;-39;-62;5/11/2022
42179;Callao;Colisión vehículo-vehículo;-34;-59;1/11/2022
42179;Callao;Colisión vehículo-vehículo;-34;-59;1/11/2022
42180;QUINTANA;Colisión vehículo-persona;-35;-58;5/11/2022
42180;QUINTANA;Colisión vehículo-persona;-35;-58;5/11/2022
42181;RUTA 55;Colisión vehículo-vehículo;;;6/11/2022
42181;RUTA 55;Colisión vehículo-vehículo;;;6/11/2022
42181;RUTA 55;Colisión vehículo-vehículo;;;6/11/2022
42182;ACCESO ROMAN ELGUEA;Sin determinar;;;27/11/2022
42182;ACCESO ROMAN ELGUEA;Sin determinar;;;27/11/2022
42183;AUTOPISTA 9 KM 232;Colisión vehículo-vehículo;-33;-60;10/11/2022
42183;AUTOPISTA 9 KM 232;Colisión vehículo-vehículo;-33;-60;10/11/2022
42184;Santiago del Estero;Colisión vehículo-persona;-38;-58;18/11/2022
42184;Santiago del Estero;Colisión vehículo-persona;-38;-58;18/11/2022
42185;Camino Real La Elisa;Colisión vehículo-persona;;;24/11/2022
42185;Camino Real La Elisa;Colisión vehículo-persona;;;24/11/2022
42186;Triunvirato;Colisión vehículo-vehículo;-35;-58;6/11/2022
42186;Triunvirato;Colisión vehículo-vehículo;-35;-58;6/11/2022
42187;25 DE MAYO;Colisión vehículo-vehículo;-35;-58;25/11/2022
42187;25 DE MAYO;Colisión vehículo-vehículo;-35;-58;25/11/2022
42188;Dr. Gabriel Ardoino;Colisión vehículo-vehículo;-35;-59;11/11/2022
42188;Dr. Gabriel Ardoino;Colisión vehículo-vehículo;-35;-59;11/11/2022
42189;APIPE;Sin determinar;;;19/11/2022
42189;APIPE;Sin determinar;;;19/11/2022
42190;RUTA 86;Vuelco-Despistes;-39;-59;30/11/2022
42191;AVE LURO;Colisión vehículo-persona;;;20/11/2022
42191;AVE LURO;Colisión vehículo-persona;;;20/11/2022
42192;Calle 841;Colisión vehículo-vehículo;-35;-58;22/11/2022
42192;Calle 841;Colisión vehículo-vehículo;-35;-58;22/11/2022
42193;Ruta n° 5;Colisión vehículo-vehículo;;;13/11/2022
42193;Ruta n° 5;Colisión vehículo-vehículo;;;13/11/2022
42194;AUTP ACCESO NORTE RAMAL PILAR;Colisión vehículo-vehículo;;;19/11/2022
42194;AUTP ACCESO NORTE RAMAL PILAR;Colisión vehículo-vehículo;;;19/11/2022
42195;AV. M. T. DE ALVEAR;Colisión vehículo-objeto;-35;-59;12/11/2022
42196;66;Vuelco-Despistes;-35;-58;12/11/2022
42197;RUTA NAC. NRO. 205;Colisión vehículo-vehículo;;;4/11/2022
42197;RUTA NAC. NRO. 205;Colisión vehículo-vehículo;;;4/11/2022
42198;RUTA 72;Vuelco-Despistes;-38;-60;26/11/2022
42199;-34.584293456617935 -61.068491969182205;Colisión vehículo-vehículo;;;30/11/2022
42199;-34.584293456617935 -61.068491969182205;Colisión vehículo-vehículo;;;30/11/2022
42200;AVE EVA PERON;Sin determinar;-35;-58;4/11/2022
42200;AVE EVA PERON;Sin determinar;-35;-58;4/11/2022
42201;Acceso a Cabildo;Colisión vehículo-vehículo;-39;-62;4/11/2022
42201;Acceso a Cabildo;Colisión vehículo-vehículo;-39;-62;4/11/2022
42241;VOLTA;Vuelco-Despistes;;;19/12/2022
42242;ENTRE RIOS;Colisión vehículo-vehículo;-35;-63;7/12/2022
42242;ENTRE RIOS;Colisión vehículo-vehículo;-35;-63;7/12/2022
42243;Ruta n° 12;Vuelco-Despistes;;;22/12/2022
42243;Ruta n° 12;Vuelco-Despistes;;;22/12/2022
42244;AUTP ACCESO OESTE;Colisión vehículo-vehículo;-35;-59;22/12/2022
42244;AUTP ACCESO OESTE;Colisión vehículo-vehículo;-35;-59;22/12/2022
42244;AUTP ACCESO OESTE;Colisión vehículo-vehículo;-35;-59;22/12/2022
42244;AUTP ACCESO OESTE;Colisión vehículo-vehículo;-35;-59;22/12/2022
42245;CARLOS PELLEGRINI;Sin determinar;-35;-58;6/12/2022
42245;CARLOS PELLEGRINI;Sin determinar;-35;-58;6/12/2022
42246;RUTA 226;Vuelco-Despistes;-37;-59;5/12/2022
42247;EMILIO MITRE;Colisión vehículo-vehículo;-35;-59;3/12/2022
42247;EMILIO MITRE;Colisión vehículo-vehículo;-35;-59;3/12/2022
42248;DR AVE JORGE O CARLE;Colisión vehículo-vehículo;-37;-62;29/12/2022
42248;DR AVE JORGE O CARLE;Colisión vehículo-vehículo;-37;-62;29/12/2022
42249;JUAN DOMINGO PERON;Colisión vehículo-objeto;-33;-60;3/12/2022
42250;RUTA NAC 9;Colisión vehículo-vehículo;-34;-59;8/12/2022
42250;RUTA NAC 9;Colisión vehículo-vehículo;-34;-59;8/12/2022
42251;RUTA NAC 8;Colisión vehículo-vehículo;-34;-59;3/12/2022
42251;RUTA NAC 8;Colisión vehículo-vehículo;-34;-59;3/12/2022
42252;PTE AVE HIPOLITO YRIGOYEN;Colisión vehículo-persona;-35;-59;7/12/2022
42252;PTE AVE HIPOLITO YRIGOYEN;Colisión vehículo-persona;-35;-59;7/12/2022
42253;AVE URQUIZA;Colisión vehículo-vehículo;-37;-60;18/12/2022
42253;AVE URQUIZA;Colisión vehículo-vehículo;-37;-60;18/12/2022
42254;ARRAYANES;Vuelco-Despistes;-35;-63;25/12/2022
42255;CLL  28;Sin determinar;-35;-58;12/12/2022
42255;CLL  28;Sin determinar;-35;-58;12/12/2022
42256;AVE SARMIENTO;Colisión vehículo-vehículo;-37;-60;28/12/2022
42256;AVE SARMIENTO;Colisión vehículo-vehículo;-37;-60;28/12/2022
42257;RUTA 55;Vuelco-Despistes;;;15/12/2022
42258;RUTA 56;Vuelco-Despistes;;;7/12/2022
42259;Calle Managua;Vuelco-Despistes;-35;-59;25/12/2022
42260;RUTA 11;Colisión vehículo-vehículo;-37;-57;3/12/2022
42260;RUTA 11;Colisión vehículo-vehículo;-37;-57;3/12/2022
42261;RUTA NAC 7;Colisión vehículo-vehículo;-35;-59;14/12/2022
42261;RUTA NAC 7;Colisión vehículo-vehículo;-35;-59;14/12/2022
42262;AVE LOS QUILMES;Colisión vehículo-vehículo;-35;-58;27/12/2022
42262;AVE LOS QUILMES;Colisión vehículo-vehículo;-35;-58;27/12/2022
42263;Calle Benito Lynch;Colisión vehículo-vehículo;-38;-58;26/12/2022
42263;Calle Benito Lynch;Colisión vehículo-vehículo;-38;-58;26/12/2022
42264;RUTA PROVINCIAL 34;Colisión vehículo-vehículo;-34;-59;3/12/2022
42264;RUTA PROVINCIAL 34;Colisión vehículo-vehículo;-34;-59;3/12/2022
42264;RUTA PROVINCIAL 34;Colisión vehículo-vehículo;-34;-59;3/12/2022
42265;CLL 21;Colisión vehículo-objeto;-35;-58;12/12/2022
42266;Santa Maria;Colisión vehículo-vehículo;-37;-57;10/12/2022
42266;Santa Maria;Colisión vehículo-vehículo;-37;-57;10/12/2022
42267;RUTA NAC 9;Sin determinar;-34;-59;22/12/2022
42267;RUTA NAC 9;Sin determinar;-34;-59;22/12/2022
42268;AVE  BELLA VISTA;Sin determinar;-35;-59;1/12/2022
42268;AVE  BELLA VISTA;Sin determinar;-35;-59;1/12/2022
42269;RUTA NACIONAL 7;Colisión vehículo-vehículo;-35;-60;23/12/2022
42269;RUTA NACIONAL 7;Colisión vehículo-vehículo;-35;-60;23/12/2022
42270;RUTA 5;Colisión vehículo-vehículo;-35;-60;15/12/2022
42270;RUTA 5;Colisión vehículo-vehículo;-35;-60;15/12/2022
42271;AVE 66;Sin determinar;;;2/12/2022
42271;AVE 66;Sin determinar;;;2/12/2022
42272;Au. Panamericana;Vuelco-Despistes;;;2/12/2022
42273;AUTOVIA 2;Colisión vehículo-vehículo;-35;-58;7/12/2022
42273;AUTOVIA 2;Colisión vehículo-vehículo;-35;-58;7/12/2022
42274;RUTA 36;Colisión vehículo-vehículo;-35;-58;18/12/2022
42274;RUTA 36;Colisión vehículo-vehículo;-35;-58;18/12/2022
42275;RUTA 7;Vuelco-Despistes;-35;-61;12/12/2022
42276;RUTA 191;Colisión vehículo-vehículo;-34;-60;30/12/2022
42276;RUTA 191;Colisión vehículo-vehículo;-34;-60;30/12/2022
42277;Boulevard Buenos Aires;Colisión vehículo-vehículo;-35;-58;19/12/2022
42277;Boulevard Buenos Aires;Colisión vehículo-vehículo;-35;-58;19/12/2022
42278;AVE SANCHEZ DE BUSTAMANTE;Colisión vehículo-vehículo;-35;-58;28/12/2022
42278;AVE SANCHEZ DE BUSTAMANTE;Colisión vehículo-vehículo;-35;-58;28/12/2022
42279;AVE JUAN M DE ROSAS;Sin determinar;-35;-59;5/12/2022
42279;AVE JUAN M DE ROSAS;Sin determinar;-35;-59;5/12/2022
42280;RUTA NAC 9;Colisión vehículo-vehículo;-34;-59;24/12/2022
42280;RUTA NAC 9;Colisión vehículo-vehículo;-34;-59;24/12/2022
42281;RUTA 188;Sin determinar;-34;-61;25/12/2022
42281;RUTA 188;Sin determinar;-34;-61;25/12/2022
42282;Ruta n° 29;Colisión vehículo-vehículo;;;30/12/2022
42282;Ruta n° 29;Colisión vehículo-vehículo;;;30/12/2022
42283;RUTA 226;Vuelco-Despistes;-37;-59;27/12/2022
42284;Au. Pte Peron;Colisión vehículo-persona;-35;-59;5/12/2022
42284;Au. Pte Peron;Colisión vehículo-persona;-35;-59;5/12/2022
42285;RUTA PROV 30;Vuelco-Despistes;-37;-59;23/12/2022
42286;AVE CARLOS TEJEDOR;Colisión vehículo-persona;-38;-58;15/12/2022
42286;AVE CARLOS TEJEDOR;Colisión vehículo-persona;-38;-58;15/12/2022
42287;RUTA PROV 31;Colisión vehículo-vehículo;-34;-60;21/12/2022
42287;RUTA PROV 31;Colisión vehículo-vehículo;-34;-60;21/12/2022
42288;RUTA PROV 191;Colisión vehículo-vehículo;-34;-60;30/12/2022
42288;RUTA PROV 191;Colisión vehículo-vehículo;-34;-60;30/12/2022
42288;RUTA PROV 191;Colisión vehículo-vehículo;-34;-60;30/12/2022
42289;SARMIENTO;Colisión vehículo-vehículo;-35;-62;21/12/2022
42289;SARMIENTO;Colisión vehículo-vehículo;-35;-62;21/12/2022
42290;RUTA NAC 188;Vuelco-Despistes;-35;-61;21/12/2022
42291;ANTARTIDA ARGENTINA;Colisión vehículo-vehículo;-35;-58;4/12/2022
42291;ANTARTIDA ARGENTINA;Colisión vehículo-vehículo;-35;-58;4/12/2022
42292;AVE JUAN M DE ROSAS;Colisión vehículo-vehículo;-35;-59;22/12/2022
42292;AVE JUAN M DE ROSAS;Colisión vehículo-vehículo;-35;-59;22/12/2022
42293;AUTP  PASCUAL PALAZZO;Colisión vehículo-persona;;;22/12/2022
42293;AUTP  PASCUAL PALAZZO;Colisión vehículo-persona;;;22/12/2022
42294;9 DE JULIO;Colisión vehículo-persona;-35;-59;13/12/2022
42294;9 DE JULIO;Colisión vehículo-persona;-35;-59;13/12/2022
42295;AVE JUAN M DE ROSAS;Colisión vehículo-persona;-35;-59;17/12/2022
42295;AVE JUAN M DE ROSAS;Colisión vehículo-persona;-35;-59;17/12/2022
42296;RP 50;Vuelco-Despistes;-34;-61;8/12/2022
42297;RUTA 226;Colisión vehículo-vehículo;-37;-59;15/12/2022
42297;RUTA 226;Colisión vehículo-vehículo;-37;-59;15/12/2022
42298;AVE TOMAS ESPORA;Colisión vehículo-vehículo;-35;-58;4/12/2022
42298;AVE TOMAS ESPORA;Colisión vehículo-vehículo;-35;-58;4/12/2022
42299;Av. Colon;Colisión vehículo-persona;-38;-58;7/12/2022
42299;Av. Colon;Colisión vehículo-persona;-38;-58;7/12/2022
42300;RUTA PROV 85;Vuelco-Despistes;-38;-62;26/12/2022
42301;Cno. Real;Vuelco-Despistes;;;25/12/2022
42302;2 DE ABRIL;Colisión vehículo-persona;-35;-59;4/12/2022
42302;2 DE ABRIL;Colisión vehículo-persona;-35;-59;4/12/2022
42303;CLL  58;Colisión vehículo-persona;-35;-58;20/12/2022
42303;CLL  58;Colisión vehículo-persona;-35;-58;20/12/2022
42304;Av. Nestor Kirchner;Vuelco-Despistes;-35;-58;18/12/2022
42305;SAN MARTIN;Colisión vehículo-vehículo;-34;-60;17/12/2022
42305;SAN MARTIN;Colisión vehículo-vehículo;-34;-60;17/12/2022
42306;60;Colisión vehículo-persona;-35;-58;2/12/2022
42306;60;Colisión vehículo-persona;-35;-58;2/12/2022
42307;198;Colisión vehículo-vehículo;;;18/12/2022
42307;198;Colisión vehículo-vehículo;;;18/12/2022
42307;198;Colisión vehículo-vehículo;;;18/12/2022
42307;198;Colisión vehículo-vehículo;;;18/12/2022
42307;198;Colisión vehículo-vehículo;;;18/12/2022
42307;198;Colisión vehículo-vehículo;;;18/12/2022
42308;ZONA RURAL;Colisión vehículo-persona;-35;-62;4/12/2022
42308;ZONA RURAL;Colisión vehículo-persona;-35;-62;4/12/2022
42309;CLL 58;Vuelco-Despistes;-35;-58;25/12/2022
42310;COLECTORA ESTE;Colisión vehículo-vehículo;;;11/12/2022
42310;COLECTORA ESTE;Colisión vehículo-vehículo;;;11/12/2022
42311;SANTA MARIA;Colisión vehículo-vehículo;;;10/12/2022
42311;SANTA MARIA;Colisión vehículo-vehículo;;;10/12/2022
42312;RUTA 215;Colisión vehículo-vehículo;-35;-58;13/12/2022
42312;RUTA 215;Colisión vehículo-vehículo;-35;-58;13/12/2022
42313;RUTA 7;Vuelco-Despistes;-35;-61;12/12/2022
42314;RUTA 6;Vuelco-Despistes;-35;-59;21/12/2022
42315;Ruta n° 9;Vuelco-Despistes;;;24/12/2022
42316;AZUCENA;Colisión vehículo-objeto;-35;-61;3/12/2022
42317;AVE PELLEGRINI;Colisión vehículo-vehículo;-37;-60;9/12/2022
42317;AVE PELLEGRINI;Colisión vehículo-vehículo;-37;-60;9/12/2022
42318;AVE 66;Colisión vehículo-vehículo;;;29/12/2022
42318;AVE 66;Colisión vehículo-vehículo;;;29/12/2022
42319;RUTA 65;Colisión vehículo-vehículo;;;15/12/2022
42319;RUTA 65;Colisión vehículo-vehículo;;;15/12/2022
42320;CLL 2;Vuelco-Despistes;-35;-58;18/12/2022
42321;PRINGLES;Colisión vehículo-vehículo;-33;-60;28/12/2022
42321;PRINGLES;Colisión vehículo-vehículo;-33;-60;28/12/2022
42322;CABO  REMIGIO A TOLEDO;Colisión vehículo-vehículo;-35;-58;23/12/2022
42322;CABO  REMIGIO A TOLEDO;Colisión vehículo-vehículo;-35;-58;23/12/2022
42323;AVE 2;Colisión vehículo-vehículo;;;11/12/2022
42323;AVE 2;Colisión vehículo-vehículo;;;11/12/2022
42324;La Rioja;Vuelco-Despistes;;;23/12/2022
42325;CLL 1313;Colisión vehículo-persona;-35;-58;24/12/2022
42325;CLL 1313;Colisión vehículo-persona;-35;-58;24/12/2022
42326;135;Colisión vehículo-objeto;-35;-58;22/12/2022
42327;44;Colisión vehículo-vehículo;-35;-58;19/12/2022
42327;44;Colisión vehículo-vehículo;-35;-58;19/12/2022
42328;ACCESO ARTURO DOMINGUEZ;Colisión vehículo-vehículo;;;9/12/2022
42328;ACCESO ARTURO DOMINGUEZ;Colisión vehículo-vehículo;;;9/12/2022
42329;AUTP ING PASCUAL PALAZZO;Sin determinar;;;8/12/2022
42329;AUTP ING PASCUAL PALAZZO;Sin determinar;;;8/12/2022
42330;RUTA NAC 3;Colisión vehículo-vehículo;;;8/12/2022
42330;RUTA NAC 3;Colisión vehículo-vehículo;;;8/12/2022
42331;RUTA NAC 3;Colisión vehículo-vehículo;;;29/12/2022
42331;RUTA NAC 3;Colisión vehículo-vehículo;;;29/12/2022
42332;ING AUTP PASCUAL PALAZZO;Colisión vehículo-vehículo;;;8/12/2022
42332;ING AUTP PASCUAL PALAZZO;Colisión vehículo-vehículo;;;8/12/2022
42333;RUTA 36;Colisión vehículo-vehículo;;;31/12/2022
42333;RUTA 36;Colisión vehículo-vehículo;;;31/12/2022
42333;RUTA 36;Colisión vehículo-vehículo;;;31/12/2022
42333;RUTA 36;Colisión vehículo-vehículo;;;31/12/2022
42334;CLL  221;Colisión vehículo-vehículo;-35;-58;18/12/2022
42334;CLL  221;Colisión vehículo-vehículo;-35;-58;18/12/2022
42335;RIVADAVIA;Sin determinar;;;9/12/2022
42335;RIVADAVIA;Sin determinar;;;9/12/2022
42335;RIVADAVIA;Sin determinar;;;9/12/2022
42336;PTE AVE ARTURO U ILLIA;Colisión vehículo-vehículo;;;4/12/2022
42336;PTE AVE ARTURO U ILLIA;Colisión vehículo-vehículo;;;4/12/2022
42336;PTE AVE ARTURO U ILLIA;Colisión vehículo-vehículo;;;4/12/2022
42336;PTE AVE ARTURO U ILLIA;Colisión vehículo-vehículo;;;4/12/2022
42337;GRAL TOMAS J VILLEGAS;Sin determinar;;;27/12/2022
42337;GRAL TOMAS J VILLEGAS;Sin determinar;;;27/12/2022
42338;RUTA 11;Colisión vehículo-vehículo;-38;-57;29/12/2022
42338;RUTA 11;Colisión vehículo-vehículo;-38;-57;29/12/2022
42338;RUTA 11;Colisión vehículo-vehículo;-38;-57;29/12/2022
42339;HIPOLITO YRIGOYEN;Colisión vehículo-vehículo;-35;-62;18/12/2022
42339;HIPOLITO YRIGOYEN;Colisión vehículo-vehículo;-35;-62;18/12/2022
42339;HIPOLITO YRIGOYEN;Colisión vehículo-vehículo;-35;-62;18/12/2022
42339;HIPOLITO YRIGOYEN;Colisión vehículo-vehículo;-35;-62;18/12/2022
42340;PTE AVE JUAN D PERON;Colisión vehículo-persona;-35;-59;30/12/2022
42340;PTE AVE JUAN D PERON;Colisión vehículo-persona;-35;-59;30/12/2022
42368;IGNACIO DE LA ROZA;Colisión vehículo-vehículo;-32;-69;13/12/2022
42368;IGNACIO DE LA ROZA;Colisión vehículo-vehículo;-32;-69;13/12/2022
42369;JUAN JOSE BUSTOS;Colisión vehículo-persona;-32;-68;31/12/2022
42369;JUAN JOSE BUSTOS;Colisión vehículo-persona;-32;-68;31/12/2022
42370;RUTA PROVINCIAL 151;Vuelco-Despistes;;;5/12/2022
42371;MAURIN;Colisión vehículo-vehículo;;;16/12/2022
42371;MAURIN;Colisión vehículo-vehículo;;;16/12/2022
42372;21 DE FEBRERO;Vuelco-Despistes;;;23/12/2022
42373;RUTA NACIONAL N40;Vuelco-Despistes;;;10/12/2022
42374;MENDOZA;Colisión vehículo-vehículo;-32;-69;17/12/2022
42374;MENDOZA;Colisión vehículo-vehículo;-32;-69;17/12/2022
42375;SALVADOR MARIA DEL CARRIL;Colisión vehículo-vehículo;-32;-68;11/12/2022
42375;SALVADOR MARIA DEL CARRIL;Colisión vehículo-vehículo;-32;-68;11/12/2022
42376;9 DE JULIO;Colisión vehículo-vehículo;;;25/12/2022
42376;9 DE JULIO;Colisión vehículo-vehículo;;;25/12/2022
42377;HIPOLITO IRIGOYEN;Colisión vehículo-objeto;;;15/12/2022
42383;MARIANO MORENO;Vuelco-Despistes;-32;-68;20/9/2022
42384;AVENIDA LIBERTADOR;Vuelco-Despistes;-32;-69;26/9/2022
42385;RUTA PROVINCIAL N 511;Colisión vehículo-objeto;;;25/9/2022
42386;CALLE 11;Colisión vehículo-vehículo;-32;-69;9/9/2022
42386;CALLE 11;Colisión vehículo-vehículo;-32;-69;9/9/2022
42386;CALLE 11;Colisión vehículo-vehículo;-32;-69;9/9/2022
42386;CALLE 11;Colisión vehículo-vehículo;-32;-69;9/9/2022
42386;CALLE 11;Colisión vehículo-vehículo;-32;-69;9/9/2022
42387;AVENIDA LIBERTADOR;Colisión vehículo-vehículo;-32;-69;26/9/2022
42387;AVENIDA LIBERTADOR;Colisión vehículo-vehículo;-32;-69;26/9/2022
42388;URQUIZA;Colisión vehículo-persona;;;19/9/2022
42388;URQUIZA;Colisión vehículo-persona;;;19/9/2022
42390;rawson;Colisión vehículo-vehículo;-32;-62;28/11/2022
42390;rawson;Colisión vehículo-vehículo;-32;-62;28/11/2022
42410;AV SAN NICOLAS DE BARI;Otro;-29;-67;10/10/2022
42410;AV SAN NICOLAS DE BARI;Otro;-29;-67;10/10/2022
42412;"CAMINO TERRADO ACCESO PARAJE SECCION ""X""";Vuelco-Despistes;;;23/1/2022
42413;Ruta Provincial N° 6;Colisión vehículo-persona;;;29/9/2022
42413;Ruta Provincial N° 6;Colisión vehículo-persona;;;29/9/2022
42414;AVENIDA SANTOS ORTIZ;Colisión vehículo-vehículo;-33;-66;8/10/2022
42414;AVENIDA SANTOS ORTIZ;Colisión vehículo-vehículo;-33;-66;8/10/2022
42415;AVENIDA LAFINUR;Colisión vehículo-vehículo;-33;-66;17/10/2022
42415;AVENIDA LAFINUR;Colisión vehículo-vehículo;-33;-66;17/10/2022
42416;CALLE BELGRANO;Colisión vehículo-objeto;-33;-66;22/10/2022
42416;CALLE BELGRANO;Colisión vehículo-objeto;-33;-66;22/10/2022
42417;AUTOPISTA PROVINCIAL N° 55;Vuelco-Despistes;;;23/10/2022
42417;AUTOPISTA PROVINCIAL N° 55;Vuelco-Despistes;;;23/10/2022
42417;AUTOPISTA PROVINCIAL N° 55;Vuelco-Despistes;;;23/10/2022
42417;AUTOPISTA PROVINCIAL N° 55;Vuelco-Despistes;;;23/10/2022
42417;AUTOPISTA PROVINCIAL N° 55;Vuelco-Despistes;;;23/10/2022
42417;AUTOPISTA PROVINCIAL N° 55;Vuelco-Despistes;;;23/10/2022
42421;RUTA PROVINCIAL N° 18;Colisión vehículo-vehículo;;;27/11/2022
42421;RUTA PROVINCIAL N° 18;Colisión vehículo-vehículo;;;27/11/2022
42422;AUTOPISTA PROVINCIAL N° 55;Vuelco-Despistes;;;4/11/2022
42422;AUTOPISTA PROVINCIAL N° 55;Vuelco-Despistes;;;4/11/2022
42423;BARRIO SERRANIAS PUNTANAS BOULEVAR PRINCIPAL;Colisión vehículo-vehículo;;;2/11/2022
42423;BARRIO SERRANIAS PUNTANAS BOULEVAR PRINCIPAL;Colisión vehículo-vehículo;;;2/11/2022
42424;AUTOPISTA PROVINCIAL LOS PUQUIOS;Colisión vehículo-objeto;-33;-66;11/11/2022
42424;AUTOPISTA PROVINCIAL LOS PUQUIOS;Colisión vehículo-objeto;-33;-66;11/11/2022
42425;AV. DEL PEREGRINO;Colisión vehículo-objeto;-33;-66;5/11/2022
42425;AV. DEL PEREGRINO;Colisión vehículo-objeto;-33;-66;5/11/2022
42426;AUTOPISTA SERRANIAS PUNTANAS;Colisión vehículo-persona;;;9/11/2022
42426;AUTOPISTA SERRANIAS PUNTANAS;Colisión vehículo-persona;;;9/11/2022
42427;CALLE JOSÉ CATAZU;Colisión vehículo-objeto;-33;-65;24/11/2022
42427;CALLE JOSÉ CATAZU;Colisión vehículo-objeto;-33;-65;24/11/2022
42428;AUTOPISTA PROVINCIAL N° 55;Vuelco-Despistes;;;12/11/2022
42428;AUTOPISTA PROVINCIAL N° 55;Vuelco-Despistes;;;12/11/2022
42437;ruta Provincial 211;Vuelco-Despistes;-27;-55;6/11/2022
42437;ruta Provincial 211;Vuelco-Despistes;-27;-55;6/11/2022
42438;Ruta Nac.14 km 811;Vuelco-Despistes;;;9/4/2022
42438;Ruta Nac.14 km 811;Vuelco-Despistes;;;9/4/2022
42439;RUTA PROVINCIAL Nº 2;Vuelco-Despistes;;;26/2/2022
42486;"Ruta 12 ""BYPASS""";Otro;;;12/6/2022
42486;"Ruta 12 ""BYPASS""";Otro;;;12/6/2022
42580;RUTA NACIONAL N° 20;Vuelco-Despistes;;;12/12/2022
42580;RUTA NACIONAL N° 20;Vuelco-Despistes;;;12/12/2022
42581;CALLE PRINGLES;Colisión vehículo-objeto;-33;-66;31/12/2022
42581;CALLE PRINGLES;Colisión vehículo-objeto;-33;-66;31/12/2022
42582;CALLE FACUNDO QUIROGA;Colisión vehículo-vehículo;-33;-66;9/12/2022
