Titulo;Descripcion;Categoría;latitud;longitud;fecha del hecho;;;;;
10096;Colisión vehículo-persona;Accidente automovilistico;-32;-60;22/2/2019;;;;;
10097;Colisión vehículo-persona;Accidente automovilistico;-32;-60;22/2/2019;;;;;
10098;Colisión vehículo-vehículo;Accidente automovilistico;-32;-60;22/2/2019;;;;;
10099;Colisión vehículo-vehículo;Accidente automovilistico;-32;-60;22/2/2019;;;;;
10100;Vuelco-Despistes;Accidente automovilistico;-30;-69;9/3/2019;;;;;
10101;Vuelco-Despistes;Accidente automovilistico;-30;-69;9/3/2019;;;;;
10102;Colisión vehículo-vehículo;Accidente automovilistico;-32;-69;24/3/2019;;;;;
10103;Colisión vehículo-vehículo;Accidente automovilistico;-32;-69;24/3/2019;;;;;
10104;Colisión vehículo-vehículo;Accidente automovilistico;-32;-69;11/3/2019;;;;;
10105;Colisión vehículo-vehículo;Accidente automovilistico;-32;-69;11/3/2019;;;;;
10106;Colisión vehículo-vehículo;Accidente automovilistico;-30;-69;6/3/2019;;;;;
10107;Colisión vehículo-vehículo;Accidente automovilistico;-30;-69;6/3/2019;;;;;
10108;Colisión vehículo-vehículo;Accidente automovilistico;-30;-69;28/3/2019;;;;;
10109;Colisión vehículo-vehículo;Accidente automovilistico;-30;-69;28/3/2019;;;;;
10110;Colisión vehículo-persona;Accidente automovilistico;-32;-69;9/3/2019;;;;;
10111;Colisión vehículo-persona;Accidente automovilistico;-32;-69;9/3/2019;;;;;
10112;Colisión vehículo-vehículo;Accidente automovilistico;-32;-68;8/3/2019;;;;;
10113;Colisión vehículo-vehículo;Accidente automovilistico;-32;-68;8/3/2019;;;;;
10114;Colisión vehículo-vehículo;Accidente automovilistico;-32;-68;25/3/2019;;;;;
10115;Colisión vehículo-vehículo;Accidente automovilistico;-32;-68;25/3/2019;;;;;
10116;Colisión vehículo-persona;Accidente automovilistico;-32;-61;14/2/2019;;;;;
10117;Colisión vehículo-persona;Accidente automovilistico;-32;-61;14/2/2019;;;;;
10118;Colisión vehículo-vehículo;Accidente automovilistico;-32;-61;4/2/2019;;;;;
10119;Colisión vehículo-vehículo;Accidente automovilistico;-32;-61;4/2/2019;;;;;
10120;Colisión vehículo-vehículo;Accidente automovilistico;-31;-61;8/2/2019;;;;;
10121;Colisión vehículo-vehículo;Accidente automovilistico;-31;-61;8/2/2019;;;;;
10122;Colisión vehículo-vehículo;Accidente automovilistico;-31;-61;26/2/2019;;;;;
10123;Colisión vehículo-vehículo;Accidente automovilistico;-31;-61;26/2/2019;;;;;
10124;Colisión vehículo-vehículo;Accidente automovilistico;-31;-61;26/2/2019;;;;;
10125;Colisión vehículo-vehículo;Accidente automovilistico;-31;-61;26/2/2019;;;;;
10126;Vuelco-Despistes;Accidente automovilistico;-32;-61;27/2/2019;;;;;
10127;Vuelco-Despistes;Accidente automovilistico;-32;-61;27/2/2019;;;;;
10128;Vuelco-Despistes;Accidente automovilistico;-33;-61;1/2/2019;;;;;
10129;Vuelco-Despistes;Accidente automovilistico;-33;-61;2/2/2019;;;;;
10130;Colisión vehículo-vehículo;Accidente automovilistico;-33;-61;6/2/2019;;;;;
10131;Colisión vehículo-vehículo;Accidente automovilistico;-33;-61;6/2/2019;;;;;
10132;Colisión vehículo-vehículo;Accidente automovilistico;-33;-61;7/2/2019;;;;;
10133;Colisión vehículo-vehículo;Accidente automovilistico;-33;-61;7/2/2019;;;;;
10134;Colisión vehículo-vehículo;Accidente automovilistico;-33;-61;10/2/2019;;;;;
10135;Colisión vehículo-vehículo;Accidente automovilistico;-33;-61;10/2/2019;;;;;
10136;Colisión vehículo-persona;Accidente automovilistico;-33;-61;14/2/2019;;;;;
10137;Colisión vehículo-persona;Accidente automovilistico;-33;-61;14/2/2019;;;;;
10138;Vuelco-Despistes;Accidente automovilistico;-33;-61;16/2/2019;;;;;
10139;Vuelco-Despistes;Accidente automovilistico;-33;-61;27/2/2019;;;;;
10140;Vuelco-Despistes;Accidente automovilistico;-33;-61;28/2/2019;;;;;
10141;Vuelco-Despistes;Accidente automovilistico;-32;-62;9/2/2019;;;;;
10142;Colisión vehículo-vehículo;Accidente automovilistico;-29;-60;1/2/2019;;;;;
10143;Colisión vehículo-vehículo;Accidente automovilistico;-29;-60;1/2/2019;;;;;
10144;Vuelco-Despistes;Accidente automovilistico;-32;-61;12/2/2019;;;;;
10145;Vuelco-Despistes;Accidente automovilistico;-32;-61;12/2/2019;;;;;
10146;Colisión vehículo-vehículo;Accidente automovilistico;-32;-61;24/2/2019;;;;;
10147;Colisión vehículo-vehículo;Accidente automovilistico;-32;-61;24/2/2019;;;;;
10148;Vuelco-Despistes;Accidente automovilistico;-31;-62;23/2/2019;;;;;
10149;Colisión vehículo-vehículo;Accidente automovilistico;-32;-61;20/2/2019;;;;;
10150;Colisión vehículo-vehículo;Accidente automovilistico;-32;-61;20/2/2019;;;;;
10151;Colisión vehículo-vehículo;Accidente automovilistico;-31;-61;24/2/2019;;;;;
10152;Colisión vehículo-vehículo;Accidente automovilistico;-31;-61;24/2/2019;;;;;
10153;Colisión vehículo-vehículo;Accidente automovilistico;-33;-61;4/2/2019;;;;;
10154;Colisión vehículo-vehículo;Accidente automovilistico;-33;-61;4/2/2019;;;;;
10155;Colisión vehículo-vehículo;Accidente automovilistico;-33;-61;21/2/2019;;;;;
10156;Colisión vehículo-vehículo;Accidente automovilistico;-33;-61;21/2/2019;;;;;
10157;Colisión vehículo-vehículo;Accidente automovilistico;-33;-61;25/2/2019;;;;;
10158;Colisión vehículo-vehículo;Accidente automovilistico;-33;-61;25/2/2019;;;;;
10159;Colisión vehículo-vehículo;Accidente automovilistico;-29;-60;21/2/2019;;;;;
10160;Colisión vehículo-vehículo;Accidente automovilistico;-29;-60;21/2/2019;;;;;
10161;Vuelco-Despistes;Accidente automovilistico;-40;-71;3/3/2019;;;;;
10162;Vuelco-Despistes;Accidente automovilistico;-40;-71;3/3/2019;;;;;
10163;Colisión vehículo-vehículo;Accidente automovilistico;-39;-69;2/3/2019;;;;;
10164;Colisión vehículo-vehículo;Accidente automovilistico;-39;-69;2/3/2019;;;;;
10165;Colisión vehículo-vehículo;Accidente automovilistico;-39;-69;31/3/2019;;;;;
10166;Colisión vehículo-vehículo;Accidente automovilistico;-39;-69;31/3/2019;;;;;
10167;Colisión vehículo-vehículo;Accidente automovilistico;-39;-69;31/3/2019;;;;;
10168;Colisión vehículo-vehículo;Accidente automovilistico;-39;-69;31/3/2019;;;;;
10169;Colisión vehículo-vehículo;Accidente automovilistico;-39;-69;31/3/2019;;;;;
10170;Vuelco-Despistes;Accidente automovilistico;-37;-70;1/3/2019;;;;;
10171;Vuelco-Despistes;Accidente automovilistico;-37;-70;1/3/2019;;;;;
10172;Colisión vehículo-vehículo;Accidente automovilistico;-37;-71;11/3/2019;;;;;
10173;Colisión vehículo-vehículo;Accidente automovilistico;-37;-71;11/3/2019;;;;;
10174;Vuelco-Despistes;Accidente automovilistico;-37;-71;31/3/2019;;;;;
10175;Colisión vehículo-vehículo;Accidente automovilistico;-31;-58;29/1/2019;;;;;
10176;Colisión vehículo-vehículo;Accidente automovilistico;-31;-58;29/1/2019;;;;;
10177;Colisión vehículo-vehículo;Accidente automovilistico;-39;-69;26/3/2019;;;;;
10178;Colisión vehículo-vehículo;Accidente automovilistico;-39;-69;26/3/2019;;;;;
10179;Colisión vehículo-vehículo;Accidente automovilistico;-39;-69;26/3/2019;;;;;
10180;Vuelco-Despistes;Accidente automovilistico;-52;-69;21/4/2019;;;;;
10181;Vuelco-Despistes;Accidente automovilistico;-52;-69;21/4/2019;;;;;
10182;Colisión vehículo-vehículo;Accidente automovilistico;-32;-60;13/3/2019;;;;;
10183;Colisión vehículo-vehículo;Accidente automovilistico;-32;-60;13/3/2019;;;;;
10184;Colisión vehículo-vehículo;Accidente automovilistico;-32;-60;4/3/2019;;;;;
10185;Colisión vehículo-vehículo;Accidente automovilistico;-32;-60;4/3/2019;;;;;
10186;Colisión vehículo-vehículo;Accidente automovilistico;-32;-58;9/3/2019;;;;;
10187;Colisión vehículo-vehículo;Accidente automovilistico;-32;-58;9/3/2019;;;;;
10188;Colisión vehículo-vehículo;Accidente automovilistico;-31;-58;10/3/2019;;;;;
10189;Colisión vehículo-vehículo;Accidente automovilistico;-31;-58;10/3/2019;;;;;
10190;Vuelco-Despistes;Accidente automovilistico;-32;-58;20/3/2019;;;;;
10191;Vuelco-Despistes;Accidente automovilistico;-32;-58;20/3/2019;;;;;
10192;Vuelco-Despistes;Accidente automovilistico;-32;-58;20/3/2019;;;;;
10193;Vuelco-Despistes;Accidente automovilistico;-32;-58;20/3/2019;;;;;
10194;Colisión vehículo-persona;Accidente automovilistico;-32;-60;13/3/2019;;;;;
10195;Colisión vehículo-persona;Accidente automovilistico;-32;-60;13/3/2019;;;;;
10196;Colisión vehículo-persona;Accidente automovilistico;-33;-59;14/3/2019;;;;;
10197;Colisión vehículo-persona;Accidente automovilistico;-33;-59;14/3/2019;;;;;
10198;Colisión vehículo-objeto;Accidente automovilistico;-31;-58;17/3/2019;;;;;
10199;Colisión vehículo-objeto;Accidente automovilistico;-31;-58;17/3/2019;;;;;
10200;Colisión vehículo-vehículo;Accidente automovilistico;-31;-59;22/3/2019;;;;;
10201;Colisión vehículo-vehículo;Accidente automovilistico;-31;-59;22/3/2019;;;;;
10202;Colisión vehículo-vehículo;Accidente automovilistico;-32;-59;25/3/2019;;;;;
10203;Colisión vehículo-vehículo;Accidente automovilistico;-32;-59;25/3/2019;;;;;
10204;Colisión vehículo-vehículo;Accidente automovilistico;-32;-60;28/3/2019;;;;;
10205;Colisión vehículo-vehículo;Accidente automovilistico;-32;-60;28/3/2019;;;;;
10206;Colisión vehículo-vehículo;Accidente automovilistico;-32;-60;28/3/2019;;;;;
10207;Colisión vehículo-vehículo;Accidente automovilistico;-32;-60;28/3/2019;;;;;
10208;Colisión vehículo-vehículo;Accidente automovilistico;-32;-60;28/3/2019;;;;;
10209;Colisión vehículo-vehículo;Accidente automovilistico;-32;-60;28/3/2019;;;;;
10210;Colisión vehículo-vehículo;Accidente automovilistico;-33;-60;22/3/2019;;;;;
10211;Colisión vehículo-vehículo;Accidente automovilistico;-33;-60;22/3/2019;;;;;
10212;Colisión vehículo-vehículo;Accidente automovilistico;-24;-65;21/1/2019;;;;;
10213;Colisión vehículo-vehículo;Accidente automovilistico;-24;-65;21/1/2019;;;;;
10214;Vuelco-Despistes;Accidente automovilistico;-22;-66;21/1/2019;;;;;
10215;Vuelco-Despistes;Accidente automovilistico;-22;-66;21/1/2019;;;;;
10216;Vuelco-Despistes;Accidente automovilistico;-22;-66;21/1/2019;;;;;
10217;Sin determinar;Accidente automovilistico;-24;-65;26/1/2019;;;;;
10218;Sin determinar;Accidente automovilistico;-24;-65;26/1/2019;;;;;
10219;Colisión vehículo-persona;Accidente automovilistico;-24;-65;13/1/2019;;;;;
10220;Colisión vehículo-persona;Accidente automovilistico;-24;-65;13/1/2019;;;;;
10221;Colisión vehículo-vehículo;Accidente automovilistico;-24;-65;14/1/2019;;;;;
10222;Colisión vehículo-vehículo;Accidente automovilistico;-24;-65;14/1/2019;;;;;
10223;Colisión vehículo-vehículo;Accidente automovilistico;-24;-65;14/1/2019;;;;;
10224;Colisión vehículo-vehículo;Accidente automovilistico;-24;-65;14/1/2019;;;;;
10225;Vuelco-Despistes;Accidente automovilistico;-24;-65;10/1/2019;;;;;
10226;Vuelco-Despistes;Accidente automovilistico;-24;-65;10/1/2019;;;;;
10227;Colisión vehículo-vehículo;Accidente automovilistico;-25;-61;1/4/2019;;;;;
10228;Colisión vehículo-vehículo;Accidente automovilistico;-25;-61;1/4/2019;;;;;
10229;Colisión vehículo-vehículo;Accidente automovilistico;-32;-61;16/3/2019;;;;;
10230;Colisión vehículo-vehículo;Accidente automovilistico;-32;-61;16/3/2019;;;;;
10231;Colisión vehículo-persona;Accidente automovilistico;-33;-61;1/3/2019;;;;;
10232;Colisión vehículo-persona;Accidente automovilistico;-33;-61;1/3/2019;;;;;
10233;Colisión vehículo-vehículo;Accidente automovilistico;-33;-61;3/3/2019;;;;;
10234;Colisión vehículo-vehículo;Accidente automovilistico;-33;-61;3/3/2019;;;;;
10235;Vuelco-Despistes;Accidente automovilistico;-33;-61;4/3/2019;;;;;
10236;Vuelco-Despistes;Accidente automovilistico;-33;-61;4/3/2019;;;;;
10237;Colisión vehículo-vehículo;Accidente automovilistico;-33;-61;7/3/2019;;;;;
10238;Colisión vehículo-vehículo;Accidente automovilistico;-33;-61;7/3/2019;;;;;
10239;Colisión vehículo-persona;Accidente automovilistico;-33;-61;12/3/2019;;;;;
10240;Colisión vehículo-persona;Accidente automovilistico;-33;-61;12/3/2019;;;;;
10241;Colisión vehículo-persona;Accidente automovilistico;-33;-61;12/3/2019;;;;;
10242;Colisión vehículo-vehículo;Accidente automovilistico;-33;-61;18/3/2019;;;;;
10243;Colisión vehículo-vehículo;Accidente automovilistico;-33;-61;18/3/2019;;;;;
10244;Colisión vehículo-vehículo;Accidente automovilistico;-33;-61;20/3/2019;;;;;
10245;Colisión vehículo-vehículo;Accidente automovilistico;-33;-61;20/3/2019;;;;;
10246;Colisión vehículo-vehículo;Accidente automovilistico;-33;-61;20/3/2019;;;;;
10247;Colisión vehículo-vehículo;Accidente automovilistico;-33;-61;20/3/2019;;;;;
10248;Vuelco-Despistes;Accidente automovilistico;-33;-61;23/3/2019;;;;;
10249;Colisión vehículo-vehículo;Accidente automovilistico;-33;-62;16/3/2019;;;;;
10250;Colisión vehículo-vehículo;Accidente automovilistico;-33;-62;16/3/2019;;;;;
10251;Colisión vehículo-vehículo;Accidente automovilistico;-33;-62;16/3/2019;;;;;
10252;Vuelco-Despistes;Accidente automovilistico;-33;-61;19/3/2019;;;;;
10253;Vuelco-Despistes;Accidente automovilistico;-33;-61;19/3/2019;;;;;
10254;Vuelco-Despistes;Accidente automovilistico;-33;-61;20/3/2019;;;;;
10255;Vuelco-Despistes;Accidente automovilistico;-33;-61;20/3/2019;;;;;
10256;Colisión vehículo-objeto;Accidente automovilistico;-31;-61;4/3/2019;;;;;
10257;Colisión vehículo-objeto;Accidente automovilistico;-31;-61;4/3/2019;;;;;
10258;Colisión vehículo-vehículo;Accidente automovilistico;-33;-61;24/3/2019;;;;;
10259;Colisión vehículo-vehículo;Accidente automovilistico;-33;-61;24/3/2019;;;;;
10260;Colisión vehículo-vehículo;Accidente automovilistico;-32;-61;29/3/2019;;;;;
10261;Colisión vehículo-vehículo;Accidente automovilistico;-32;-61;29/3/2019;;;;;
10262;Colisión vehículo-vehículo;Accidente automovilistico;-30;-60;2/3/2019;;;;;
10263;Colisión vehículo-vehículo;Accidente automovilistico;-30;-60;2/3/2019;;;;;
10264;Colisión vehículo-vehículo;Accidente automovilistico;-31;-61;17/3/2019;;;;;
10265;Colisión vehículo-vehículo;Accidente automovilistico;-31;-61;17/3/2019;;;;;
10266;Vuelco-Despistes;Accidente automovilistico;-31;-60;21/3/2019;;;;;
10267;Vuelco-Despistes;Accidente automovilistico;-31;-60;21/3/2019;;;;;
10268;Colisión vehículo-vehículo;Accidente automovilistico;-33;-61;7/3/2019;;;;;
10269;Colisión vehículo-vehículo;Accidente automovilistico;-33;-61;7/3/2019;;;;;
10270;Colisión vehículo-vehículo;Accidente automovilistico;-33;-61;16/3/2019;;;;;
10271;Colisión vehículo-vehículo;Accidente automovilistico;-33;-61;16/3/2019;;;;;
10272;Colisión vehículo-vehículo;Accidente automovilistico;-32;-62;2/3/2019;;;;;
10273;Colisión vehículo-vehículo;Accidente automovilistico;-32;-62;2/3/2019;;;;;
10274;Colisión vehículo-vehículo;Accidente automovilistico;-32;-62;2/3/2019;;;;;
10275;Colisión vehículo-vehículo;Accidente automovilistico;-32;-62;2/3/2019;;;;;
10276;Otro;Accidente automovilistico;-32;-62;27/3/2019;;;;;
10277;Otro;Accidente automovilistico;-32;-62;27/3/2019;;;;;
10278;Vuelco-Despistes;Accidente automovilistico;-43;-65;24/2/2019;;;;;
10279;Vuelco-Despistes;Accidente automovilistico;-43;-65;24/2/2019;;;;;
10280;Vuelco-Despistes;Accidente automovilistico;-46;-68;12/2/2019;;;;;
10281;Vuelco-Despistes;Accidente automovilistico;-46;-68;12/2/2019;;;;;
10282;Vuelco-Despistes;Accidente automovilistico;-43;-68;18/2/2019;;;;;
10283;Vuelco-Despistes;Accidente automovilistico;-43;-68;18/2/2019;;;;;
10284;Vuelco-Despistes;Accidente automovilistico;-46;-70;26/1/2019;;;;;
10285;Vuelco-Despistes;Accidente automovilistico;-46;-70;26/1/2019;;;;;
10286;Vuelco-Despistes;Accidente automovilistico;-46;-70;26/1/2019;;;;;
10287;Vuelco-Despistes;Accidente automovilistico;-43;-65;6/1/2019;;;;;
10288;Vuelco-Despistes;Accidente automovilistico;-43;-65;6/1/2019;;;;;
10289;Colisión vehículo-vehículo;Accidente automovilistico;-47;-71;3/4/2019;;;;;
10290;Colisión vehículo-vehículo;Accidente automovilistico;-47;-71;3/4/2019;;;;;
10291;Colisión vehículo-vehículo;Accidente automovilistico;-39;-68;30/3/2019;;;;;
10292;Colisión vehículo-vehículo;Accidente automovilistico;-39;-68;30/3/2019;;;;;
10293;Colisión vehículo-vehículo;Accidente automovilistico;-28;-56;6/4/2019;;;;;
10294;Colisión vehículo-vehículo;Accidente automovilistico;-28;-56;6/4/2019;;;;;
10295;Vuelco-Despistes;Accidente automovilistico;-52;-69;6/4/2019;;;;;
10296;Vuelco-Despistes;Accidente automovilistico;-52;-69;6/4/2019;;;;;
10297;Colisión vehículo-vehículo;Accidente automovilistico;-29;-60;17/4/2019;;;;;
10298;Colisión vehículo-vehículo;Accidente automovilistico;-29;-60;17/4/2019;;;;;
10299;Colisión vehículo-vehículo;Accidente automovilistico;-32;-62;7/4/2019;;;;;
10300;Colisión vehículo-vehículo;Accidente automovilistico;-32;-62;7/4/2019;;;;;
10301;Sin determinar;Accidente automovilistico;-32;-61;27/4/2019;;;;;
10302;Colisión vehículo-vehículo;Accidente automovilistico;-33;-61;6/4/2019;;;;;
10303;Colisión vehículo-vehículo;Accidente automovilistico;-33;-61;6/4/2019;;;;;
10304;Colisión vehículo-vehículo;Accidente automovilistico;-33;-61;6/4/2019;;;;;
10305;Colisión vehículo-vehículo;Accidente automovilistico;-29;-60;20/4/2019;;;;;
10306;Colisión vehículo-vehículo;Accidente automovilistico;-29;-60;20/4/2019;;;;;
10307;Vuelco-Despistes;Accidente automovilistico;-33;-61;6/4/2019;;;;;
10308;Colisión vehículo-vehículo;Accidente automovilistico;-33;-61;28/4/2019;;;;;
10309;Colisión vehículo-vehículo;Accidente automovilistico;-33;-61;28/4/2019;;;;;
10310;Colisión vehículo-vehículo;Accidente automovilistico;-33;-61;1/4/2019;;;;;
10311;Colisión vehículo-vehículo;Accidente automovilistico;-33;-61;1/4/2019;;;;;
10312;Colisión vehículo-vehículo;Accidente automovilistico;-33;-61;2/4/2019;;;;;
10313;Colisión vehículo-vehículo;Accidente automovilistico;-33;-61;2/4/2019;;;;;
10314;Colisión vehículo-persona;Accidente automovilistico;-33;-61;3/4/2019;;;;;
10315;Colisión vehículo-persona;Accidente automovilistico;-33;-61;3/4/2019;;;;;
10316;Colisión vehículo-vehículo;Accidente automovilistico;-33;-61;5/4/2019;;;;;
10317;Colisión vehículo-vehículo;Accidente automovilistico;-33;-61;5/4/2019;;;;;
10318;Colisión vehículo-objeto;Accidente automovilistico;-33;-61;6/4/2019;;;;;
10319;Colisión vehículo-vehículo;Accidente automovilistico;-33;-61;6/4/2019;;;;;
10320;Colisión vehículo-vehículo;Accidente automovilistico;-33;-61;6/4/2019;;;;;
10321;Colisión vehículo-vehículo;Accidente automovilistico;-33;-61;13/4/2019;;;;;
10322;Colisión vehículo-vehículo;Accidente automovilistico;-33;-61;13/4/2019;;;;;
10323;Colisión vehículo-objeto;Accidente automovilistico;-33;-61;14/4/2019;;;;;
10324;Colisión vehículo-vehículo;Accidente automovilistico;-33;-61;27/4/2019;;;;;
10325;Colisión vehículo-vehículo;Accidente automovilistico;-33;-61;27/4/2019;;;;;
